Date,product,phase,campaign_platform,campaign_type,communication_medium,subchannel,audience_type,creative_type,creative_name,device,age,spends,impressions,clicks,link_clicks
2020-02-16,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,16.02,8,1,0
2020-02-16,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,26.93,13,1,0
2020-02-16,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,682.16,536,52,0
2020-02-16,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,0,2,0,0
2020-02-16,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,25-34,657.85,5677,85,46
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,35-44,199.62,1664,24,12
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,45-54,52.77,448,5,3
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,55-64,2.12,23,0,
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,25-34,7520.62476399999,47691,924,377
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,35-44,2037.489617,12628,264,116
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,45-54,417.555823,2589,61,33
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,55-64,20.4197959999999,100,2,1
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,25-34,1835.18,9656,104,65
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,35-44,258.07,1188,16,11
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,45-54,57.62,293,5,3
2020-02-17,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,55-64,0.62,8,0,
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,48.58,12,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,52.89,32,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,5.12,10,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,19.64,4,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,2,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,18.89,1,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,83.23,16,5,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,191.73,66,14,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,357.41,108,26,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,178.68,40,12,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,9.3,11,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,4,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,38.01,10,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,193.74,50,12,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,271.51,63,16,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,909.65,236,65,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,511.67,102,33,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,89.19,37,14,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,26.06,8,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,97.65,14,4,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,353.17,148,36,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,579.21,268,82,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,1414.8,458,150,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,573.44,176,62,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,125.51,46,7,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,201.35,34,8,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,85.18,31,5,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,223.62,350,45,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,18-24,0,4,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,0,4,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,45-54,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,55-64,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,65 or more,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,3.34,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,76.74,8,5,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,22.39,8,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,8.59,3,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,2,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,6.33,7,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,3.5,4,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,11.27,7,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,78.38,11,4,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,4.69,5,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,2,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,27,51,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,10.19,4,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,70.04,16,9,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,7.02,6,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,3.84,2,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,43.49,12,5,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,77.58,18,7,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,64.61,26,12,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,57.92,9,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,3.8,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,28.22,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,69.27,29,7,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,18-24,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,4.62,1,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,86.19,14,6,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,81.75,25,6,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,79.79,12,4,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,0,3,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,65 or more,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,4.5,39,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,170.04,91,15,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,165.39,200,16,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,92.96,73,8,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,18.47,13,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,55-64,0,3,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,0,4,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,81.2,213,6,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,35-44,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,25.3,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,120.37,16,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,30.05,8,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,38.84,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,65 or more,0,1,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,97.38,13,4,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,32.33,20,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,384.46,35,13,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,0,2,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,0,3,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,7.27,2,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,42.99,50,4,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,11.1,18,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,44.48,45,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,0,28,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,0,2,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,30.37,57,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,114.84,143,9,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,87.67,184,5,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,24.76,63,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,0,17,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,0,9,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,15.25,12,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,40.55,108,4,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,18-24,11.52,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,0,2,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,16.6,15,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,151.81,98,16,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,43.71,36,5,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,18.24,15,2,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,55-64,5.57,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,65 or more,0,3,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,85.21,113,13,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,101.29,184,26,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,302.58,319,48,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,135.99,117,19,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,7.32,36,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,25.79,6,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,34.8,18,6,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,86.03,423,21,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,18-24,13.33,1,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,136.85,44,8,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,387.25,101,18,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,91.96,46,5,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,0,10,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,55-64,0,6,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,65 or more,0,8,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,275.63,210,26,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,802.9,301,45,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,560.45,345,29,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,141.09,111,7,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,40.83,24,3,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,1.08,3,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,24.12,12,1,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,636.03,574,53,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,0,5,0,0
2020-02-17,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,Undetermined,0,4,0,0
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,25-34,225,2587,32,15
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,35-44,76.96,745,12,4
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,45-54,25.86,228,3,2
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,55-64,0.37,9,2,1
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,25-34,616.66,3565,42,26
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,35-44,72.65,412,9,5
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,45-54,17.54,80,1,1
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,55-64,0.57,7,0,
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,25-34,2091.87,10269,227,86
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,35-44,665.38,3194,84,36
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,45-54,117.33,600,14,8
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,55-64,3.47,21,3,1
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,25-34,73,961,11,4
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,35-44,24.37,272,11,5
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,45-54,7.36,90,5,2
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,55-64,0.24,3,0,
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,25-34,5341.68,32955,586,260
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,35-44,1437.13,9233,209,85
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,45-54,260.66,1718,42,18
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,55-64,7.53,55,0,
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,25-34,1558.51,9987,128,97
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,35-44,170.61,967,22,13
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,45-54,46.57,222,5,3
2020-02-18,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,55-64,2.3,9,0,
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,18.88,7,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,105.24,35,7,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,37.52,15,3,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,15.49,7,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,2,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,82.5,17,6,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,75.24,46,7,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,266.19,83,19,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,206.74,39,13,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,73.64,10,5,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,52.16,6,3,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,16.35,4,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,71.05,37,5,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,45-54,0,3,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,74.05,47,13,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,781.89,192,56,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,445.02,124,42,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,162.35,36,8,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,42.74,7,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,32.37,3,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,335.74,130,33,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,519.01,306,86,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,1617.37,461,137,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,362.82,162,41,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,44.22,33,9,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,23.47,23,6,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,128.63,34,13,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,303.59,336,60,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,18-24,39.34,6,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,4.82,5,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,35-44,0,1,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,45-54,0,7,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0.43,3,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,6.02,2,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,14.43,9,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,5,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,36.71,4,3,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,12.05,1,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,15.94,9,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,47.34,10,5,0
